ticker,name,sector,most_recent_quarter,price_from,roc,earnings_yield,book_market_ratio,roc_rank,earnings_yield_rank,magic_rank
HLX,"Helix Energy Solutions Group, Inc.",Energy,2022-12-31,2023-03-18,-0.028521013928396986,-0.04097692163682123,1.3846047156726768,1001,1091,2092
SHC,Sotera Health Company,Healthcare,2022-12-31,2023-03-18,-0.1617694209765109,-0.0230047437877381,0.06850828729281767,1036,1056,2092
ENV,"Envestnet, Inc.",Technology,2022-12-31,2023-03-18,-0.32868365243884223,-0.0168438228782856,0.2643830431491294,1057,1039,2096
ENR,"Energizer Holdings, Inc.",Industrials,2022-12-31,2023-03-18,-0.14002522977112994,-0.027382206736735006,0.0568944099378882,1032,1065,2097
SOVO,"Sovos Brands, Inc.",Consumer Defensive,2022-12-31,2023-03-18,-0.25474401826786247,-0.0208955606219629,0.31836596893990543,1050,1051,2101
MODN,"Model N, Inc.",Technology,2022-12-31,2023-03-18,-0.7123195529570031,-0.011191797191621283,0.09356761844995294,1087,1021,2108
TMDX,"TransMedics Group, Inc.",Healthcare,2022-12-31,2023-03-18,-0.6092059795673077,-0.014013163649460042,0.07954157855242514,1080,1034,2114
TENB,"Tenable Holdings, Inc.",Technology,2022-12-31,2023-03-18,-0.7281035126644845,-0.012803542265149728,0.054073572556984875,1089,1026,2115
CRSR,"Corsair Gaming, Inc.",Technology,2022-12-31,2023-03-18,-0.23957076499471855,-0.029480668380475028,0.37564102564102564,1046,1070,2116
INSP,"Inspire Medical Systems, Inc.",Healthcare,2022-12-31,2023-03-18,-0.9928434892069561,-0.006149456459085916,0.0692687867125785,1108,1009,2117
FIVN,"Five9, Inc.",Technology,2022-12-31,2023-03-18,-0.4874298468261026,-0.018542473919597888,0.07222314186392982,1072,1047,2119
GFF,Griffon Corporation,Industrials,2022-12-31,2023-03-18,-0.1122415932367353,-0.04116849720220954,0.3383991894630192,1027,1093,2120
IFF,International Flavors & Fragrances Inc.,Basic Materials,2022-12-31,2023-03-18,-0.147062179121506,-0.040413538707680795,0.8380618656355727,1033,1090,2123
PAYO,Payoneer Global Inc.,Technology,2022-12-31,2023-03-18,-0.7491568865506543,-0.01316291444953666,0.25579470198675497,1095,1029,2124
BL,"BlackLine, Inc.",Technology,2022-12-31,2023-03-18,-1.0026537357361704,-0.009144986610829527,0.0279250936329588,1109,1018,2127
TXG,"10x Genomics, Inc.",Healthcare,2022-12-31,2023-03-18,-0.3650916374471279,-0.029573107174021545,0.14533554955329317,1061,1071,2132
ADTN,"ADTRAN Holdings, Inc.",Technology,2022-12-31,2023-03-18,-0.13085622597048244,-0.04717333566734902,0.8307742355237476,1030,1104,2134
ATRC,"AtriCure, Inc.",Healthcare,2022-12-31,2023-03-18,-0.5261397439007264,-0.02314742432568237,0.25022959183673465,1077,1057,2134
NEWR,"New Relic, Inc.",Technology,2022-12-31,2023-03-18,-0.3047885144429161,-0.03727085600611326,0.07082976903336184,1054,1087,2141
PRVA,"Privia Health Group, Inc.",Healthcare,2022-12-31,2023-03-18,-1.3198509110988403,-0.006623253022283665,0.16070901033973414,1133,1011,2144
TNDM,"Tandem Diabetes Care, Inc.",Healthcare,2022-12-31,2023-03-18,-0.34042463204195567,-0.036219070057943545,0.1657754010695187,1059,1086,2145
AXNX,"Axonics, Inc.",Healthcare,2022-12-31,2023-03-18,-0.7164889862043385,-0.023638467833291515,0.1994280762564991,1088,1059,2147
ZS,"Zscaler, Inc.",Technology,2023-01-31,2023-03-18,-0.9491834424636632,-0.018145096286164817,0.03454355863114988,1104,1044,2148
GKOS,Glaukos Corporation,Healthcare,2022-12-31,2023-03-18,-0.45632019823847875,-0.035362331864257884,0.2311328613077884,1069,1083,2152
SGEN,Seagen Inc.,Healthcare,2022-12-31,2023-03-18,-1.1268328014471227,-0.017112034408201308,0.07503245132301548,1116,1040,2156
NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,2022-12-31,2023-03-18,-0.09512762023315953,-0.06984718922044449,0.012957074721780605,1020,1140,2160
YOU,"Clear Secure, Inc.",Technology,2022-12-31,2023-03-18,-0.6910428501823127,-0.03323283413653157,0.13372708757637475,1083,1077,2160
TMCI,"Treace Medical Concepts, Inc.",Healthcare,2022-12-31,2023-03-18,-0.8050502933780386,-0.027566964366441137,0.04730434782608696,1097,1066,2163
LZ,"LegalZoom.com, Inc.",Industrials,2022-12-31,2023-03-18,-0.9368451950867052,-0.025651016885912765,0.08891537544696067,1102,1061,2163
VZIO,VIZIO Holding Corp.,Technology,2022-12-31,2023-03-18,-1.2160804020100502,-0.01532698638351543,0.20221518987341772,1127,1036,2163
BAX,Baxter International Inc.,Healthcare,2022-12-31,2023-03-18,-0.22529644268774704,-0.05873158739884736,0.30769026077700906,1044,1124,2168
SMG,The Scotts Miracle-Gro Company,Basic Materials,2022-12-31,2023-03-18,-0.20947202082171407,-0.061408114403218486,0.014529564386180527,1042,1127,2169
FNA,"Paragon 28, Inc.",Healthcare,2022-12-31,2023-03-18,-0.6334524918141128,-0.04028158899515929,0.10383954154727794,1081,1088,2169
RBLX,Roblox Corporation,Communication Services,2022-12-31,2023-03-18,-0.7485219589278715,-0.03236901735072494,0.011581597619592585,1094,1075,2169
SAVE,"Spirit Airlines, Inc.",Industrials,2022-12-31,2023-03-18,-0.08005869325050305,-0.08419500017292288,0.8486470588235294,1017,1154,2171
IRTC,"iRhythm Technologies, Inc.",Healthcare,2022-12-31,2023-03-18,-0.7481438336446471,-0.033554375035898566,0.07034183492738222,1093,1078,2171
VCYT,"Veracyte, Inc.",Healthcare,2022-12-31,2023-03-18,-0.9757493705762197,-0.028329545302832985,0.6661613909942042,1106,1068,2174
RELY,"Remitly Global, Inc.",Technology,2022-12-31,2023-03-18,-0.6089626139685033,-0.04481158101328248,0.1731875,1079,1097,2176
DH,Definitive Healthcare Corp.,Healthcare,2022-12-31,2023-03-18,-1.278936521022259,-0.01816000308549731,0.819547511312217,1132,1045,2177
DUOL,"Duolingo, Inc.",Technology,2022-12-31,2023-03-18,-1.6145368994551759,-0.013916564626517034,0.10632520582647245,1144,1033,2177
PLTR,Palantir Technologies Inc.,Technology,2022-12-31,2023-03-18,-1.1350040857336356,-0.02445526771326508,0.1550761421319797,1118,1060,2178
BE,Bloom Energy Corporation,Industrials,2022-12-31,2023-03-18,-0.27319262735638816,-0.06202865983537237,0.09661807580174928,1051,1129,2180
YEXT,"Yext, Inc.",Technology,2023-01-31,2023-03-18,-0.3818539553018004,-0.054232230872856446,0.11406761177753545,1065,1115,2180
EBAY,eBay Inc.,Consumer Cyclical,2022-12-31,2023-03-18,-0.4505277044854881,-0.05314932249956303,0.2272943414170233,1068,1114,2182
APPF,"AppFolio, Inc.",Technology,2022-12-31,2023-03-18,-1.4592196794031655,-0.017845565344511604,0.0642045939714798,1140,1042,2182
SSYS,Stratasys Ltd.,Technology,2022-12-31,2023-03-18,-0.14959838569106712,-0.08234411010511752,0.9534666666666667,1034,1150,2184
GWRE,"Guidewire Software, Inc.",Technology,2023-01-31,2023-03-18,-1.0547450719454379,-0.031298321837747896,0.1922538860103627,1114,1073,2187
WK,Workiva Inc.,Technology,2022-12-31,2023-03-18,-1.7556505544738847,-0.015846542986964036,0.0011959714645404954,1150,1037,2187
BILL,"BILL Holdings, Inc.",Technology,2022-12-31,2023-03-18,-0.7096077854380359,-0.04793357110339031,0.5215372080391092,1084,1107,2191
PEGA,Pegasystems Inc.,Technology,2022-12-31,2023-03-18,-0.9842902155781239,-0.0362016273481616,0.03386683738796415,1107,1085,2192
IOT,Samsara Inc.,Technology,2023-01-31,2023-03-18,-1.3323038530747775,-0.027330742224532825,0.09458464773922187,1134,1064,2198
SGFY,"Signify Health, Inc.",Healthcare,2022-12-31,2023-03-18,-2.4318658280922434,-0.01317574847383488,0.1201300924340979,1170,1030,2200
WHR,Whirlpool Corporation,Consumer Cyclical,2022-12-31,2023-03-18,-0.34055829228243023,-0.07049175632177575,0.33677695601401325,1060,1141,2201
ROKU,"Roku, Inc.",Communication Services,2022-12-31,2023-03-18,-0.4913475892677022,-0.062192300985706744,0.29420921544209216,1073,1130,2203
SNOW,Snowflake Inc.,Technology,2023-01-31,2023-03-18,-2.0083144567109374,-0.020613104316769347,0.1249741925969621,1157,1050,2207
MGNI,"Magnite, Inc.",Communication Services,2022-12-31,2023-03-18,-0.7118254569049421,-0.05831214552404639,0.6546563192904656,1086,1123,2209
VRNS,"Varonis Systems, Inc.",Technology,2022-12-31,2023-03-18,-1.0185547891415216,-0.04561560846794379,0.18379976350019708,1110,1099,2209
WWW,"Wolverine World Wide, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,-0.25429808286951144,-0.09835558794988056,0.24467829224293447,1049,1164,2213
QTWO,"Q2 Holdings, Inc.",Technology,2022-12-31,2023-03-18,-0.8507056477495443,-0.05598728759910424,0.31666666666666665,1101,1118,2219
AMBA,"Ambarella, Inc.",Technology,2023-01-31,2023-03-18,-1.9541566883339034,-0.026757458067774017,0.20285119125113915,1156,1063,2219
IONS,"Ionis Pharmaceuticals, Inc.",Healthcare,2022-12-31,2023-03-18,-0.9487039294081018,-0.055529448133768644,0.11463899943149518,1103,1117,2220
BMBL,Bumble Inc.,Technology,2022-12-31,2023-03-18,-2.5224792131662213,-0.021213205665483466,0.6293527345709985,1172,1053,2225
WRBY,Warby Parker Inc.,Healthcare,2022-12-31,2023-03-18,-0.3858696406512416,-0.09525222866899477,0.2564499484004128,1066,1161,2227
FSLY,"Fastly, Inc.",Technology,2022-12-31,2023-03-18,-0.5470307361216775,-0.07973513580319291,0.49818417639429313,1078,1149,2227
PYCR,"Paycor HCM, Inc.",Technology,2022-12-31,2023-03-18,-2.104139922978177,-0.028203067145888643,0.30041666666666667,1160,1067,2227
DDD,3D Systems Corporation,Technology,2022-12-31,2023-03-18,-0.5213286822327065,-0.08943568143231458,0.5716,1075,1157,2232
ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,2022-12-31,2023-03-18,-0.8209442006335026,-0.06906828284317758,0.14617283950617282,1099,1137,2236
RAMP,"LiveRamp Holdings, Inc.",Technology,2022-12-31,2023-03-18,-0.7116606529965678,-0.0835177672838938,0.6628410159924741,1085,1152,2237
LCID,"Lucid Group, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,-0.5145687087628023,-0.09998046631104603,0.3092327698309493,1074,1165,2239
XNCR,"Xencor, Inc.",Healthcare,2022-12-31,2023-03-18,-0.8389075373817516,-0.0720485963812069,0.4322638146167558,1100,1143,2243
XRAY,DENTSPLY SIRONA Inc.,Healthcare,2022-12-31,2023-03-18,-0.6673373574782026,-0.10285142878203049,0.4801789587852494,1082,1166,2248
ANGI,Angi Inc.,Communication Services,2022-12-31,2023-03-18,-0.7327524112366262,-0.09059667151621359,0.9665116279069768,1090,1158,2248
ALKT,"Alkami Technology, Inc.",Technology,2022-12-31,2023-03-18,-1.4054033408026074,-0.05256373746254911,0.296,1138,1111,2249
PCOR,"Procore Technologies, Inc.",Technology,2022-12-31,2023-03-18,-2.406456035817965,-0.03436119090531136,0.13306251036312386,1169,1081,2250
AFRM,"Affirm Holdings, Inc.",Technology,2022-12-31,2023-03-18,-0.24338984816473677,-0.18481946593414697,0.9055848261327712,1047,1204,2251
KRYS,"Krystal Biotech, Inc.",Healthcare,2022-12-31,2023-03-18,-0.8171957007828965,-0.08368837412334881,0.27262945527908544,1098,1153,2251
APPN,Appian Corporation,Technology,2022-12-31,2023-03-18,-1.6410565153992311,-0.04735353539866418,0.04811252704977157,1146,1105,2251
MNTV,Momentive Global Inc.,Technology,2022-12-31,2023-03-18,-1.7781686880844367,-0.04671885998003004,0.2068034557235421,1151,1103,2254
OLO,Olo Inc.,Technology,2022-12-31,2023-03-18,-1.4225049870035664,-0.056610709088674036,0.5717709720372836,1139,1120,2259
DASH,"DoorDash, Inc.",Communication Services,2022-12-31,2023-03-18,-1.2384751773049645,-0.06444496015338498,0.28928571428571426,1129,1132,2261
MIR,"Mirion Technologies, Inc.",Industrials,2022-12-31,2023-03-18,-0.7762463343108504,-0.10514456140244728,1.057967032967033,1096,1168,2264
INTA,"Intapp, Inc.",Technology,2022-12-31,2023-03-18,-2.9013050056739376,-0.03532056947473779,0.10117137764196586,1183,1082,2265
TOST,"Toast, Inc.",Technology,2022-12-31,2023-03-18,-2.526315789473684,-0.04603696290871721,0.12273524254821742,1173,1100,2273
AYX,"Alteryx, Inc.",Technology,2022-12-31,2023-03-18,-1.4850995237513738,-0.06611947892597357,0.04366590948803076,1141,1133,2274
RXDX,"Prometheus Biosciences, Inc.",Healthcare,2022-12-31,2023-03-18,-4.065389468853963,-0.028437663723902645,0.1281388740898597,1205,1069,2274
ENVX,Enovix Corporation,Industrials,2022-12-31,2023-03-18,-1.1550622267070298,-0.08622962522589789,0.2016028495102404,1122,1156,2278
PRCT,PROCEPT BioRobotics Corporation,Healthcare,2022-12-31,2023-03-18,-1.6478901553987495,-0.06332640960674064,0.13964421855146125,1147,1131,2278
STEM,"Stem, Inc.",Technology,2022-12-31,2023-03-18,-1.040800323362975,-0.10314304853137476,0.5482334869431644,1112,1167,2279
KD,"Kyndryl Holdings, Inc.",Technology,2022-12-31,2023-03-18,-0.3799025295892318,-0.24114940836471915,0.58996336996337,1064,1217,2281
WBD,"Warner Bros. Discovery, Inc.",Communication Services,2022-12-31,2023-03-18,-1.2677373808683374,-0.08345471631085921,1.3515341701534171,1131,1151,2282
FROG,JFrog Ltd.,Technology,2022-12-31,2023-03-18,-2.259841529367375,-0.056854601636538694,0.3376226826608506,1164,1121,2285
SRPT,"Sarepta Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-2.5989322056728614,-0.0496200512836453,0.03567527915885565,1176,1110,2286
ASAN,"Asana, Inc.",Technology,2023-01-31,2023-03-18,-1.4017041719696228,-0.08601494302827681,0.07651654411764705,1136,1155,2291
EVBG,"Everbridge, Inc.",Technology,2022-12-31,2023-03-18,-6.501278772378517,-0.03320871192302473,0.21793708408953416,1218,1076,2294
AVDX,"AvidXchange Holdings, Inc.",Technology,2022-12-31,2023-03-18,-1.1581162622143437,-0.1078188516859147,0.4372679045092838,1123,1172,2295
SNAP,Snap Inc.,Communication Services,2022-12-31,2023-03-18,-1.743359565587799,-0.07780592021508928,0.15317757009345795,1149,1147,2296
LVWR,"LiveWire Group, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,-2.0519684216029694,-0.06914254819393104,0.21939218523878437,1158,1138,2296
FORG,"ForgeRock, Inc.",Technology,2022-12-31,2023-03-18,-4.083589880872708,-0.04101027906040113,0.17924063116370806,1206,1092,2298
UPWK,Upwork Inc.,Industrials,2022-12-31,2023-03-18,-2.3464388409643884,-0.06696480198833304,0.18725099601593626,1167,1135,2302
ESTC,Elastic N.V.,Technology,2023-01-31,2023-03-18,-5.6151400300155165,-0.040364177373683995,0.07271402550091075,1213,1089,2302
FOLD,"Amicus Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-2.9757202602230484,-0.05957626568840307,0.03896797153024911,1186,1125,2311
HIMS,"Hims & Hers Health, Inc.",Consumer Defensive,2022-12-31,2023-03-18,-10.418107370336669,-0.035982524740139826,0.1535934291581109,1227,1084,2311
HOOD,"Robinhood Markets, Inc.",Technology,2022-12-31,2023-03-18,-0.47575757575757577,-0.9272994695799783,0.8478781284004353,1070,1242,2312
QS,QuantumScape Corporation,Consumer Cyclical,2022-12-31,2023-03-18,-1.0511242876944402,-0.17589092209536664,0.4022727272727272,1113,1200,2313
ILMN,"Illumina, Inc.",Healthcare,2022-12-31,2023-03-18,-1.4048239895697523,-0.11653374400625045,0.18599866399465595,1137,1176,2313
OKTA,"Okta, Inc.",Technology,2023-01-31,2023-03-18,-3.708920187793427,-0.05606107856496628,0.4042109030180126,1200,1119,2319
MORF,"Morphic Holding, Inc.",Healthcare,2022-12-31,2023-03-18,-8.895187315841167,-0.04496697825310794,0.2163558106169297,1225,1098,2323
XM,Qualtrics International Inc.,Technology,2022-12-31,2023-03-18,-2.334999109607337,-0.09762540818053574,0.181643059490085,1166,1163,2329
JAMF,Jamf Holding Corp.,Technology,2022-12-31,2023-03-18,-7.15071314556408,-0.048962689768976296,0.2877210712481051,1220,1109,2329
ADPT,Adaptive Biotechnologies Corporation,Healthcare,2022-12-31,2023-03-18,-1.1308233394833949,-0.2308908263223971,0.4049937578027466,1117,1215,2332
JOBY,"Joby Aviation, Inc.",Industrials,2022-12-31,2023-03-18,-1.6239149484962219,-0.13883713422558594,0.48097686375321336,1145,1187,2332
ITCI,"Intra-Cellular Therapies, Inc.",Healthcare,2022-12-31,2023-03-18,-3.133927722301474,-0.06927506181254002,0.15042400521852575,1193,1139,2332
KN,Knowles Corporation,Technology,2022-12-31,2023-03-18,-1.0337162837162837,-0.2826763291641787,0.6818011257035647,1111,1225,2336
CNNE,"Cannae Holdings, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,-1.2036485480268058,-0.20198282585451344,1.8406814661848219,1126,1210,2336
IRBT,iRobot Corporation,Consumer Cyclical,2022-12-31,2023-03-18,-1.163654054682054,-0.20939407994591633,0.3859176863181313,1125,1212,2337
BEAM,Beam Therapeutics Inc.,Healthcare,2022-12-31,2023-03-18,-1.3842985853512901,-0.18098898336352562,0.31730885009030707,1135,1202,2337
TWLO,Twilio Inc.,Communication Services,2022-12-31,2023-03-18,-2.1829581258257953,-0.1172832102580613,0.9032134902958957,1161,1177,2338
ACAD,ACADIA Pharmaceuticals Inc.,Healthcare,2022-12-31,2023-03-18,-3.1537257225066644,-0.07414698220522302,0.1247979797979798,1194,1144,2338
LGF-B,Lions Gate Entertainment Corp.,Communication Services,2022-12-31,2023-03-18,-1.1437937905765894,-0.2561836531561119,0.4668681983071343,1119,1221,2340
FSR,Fisker Inc.,Consumer Cyclical,2022-12-31,2023-03-18,-1.1635792220668497,-0.23531747492046318,0.25117056856187286,1124,1216,2340
LGF-A,Lions Gate Entertainment Corp.,Communication Services,2022-12-31,2023-03-18,-1.1437937905765894,-0.2561837570194004,0.44025085518814144,1119,1222,2341
UBER,"Uber Technologies, Inc.",Technology,2022-12-31,2023-03-18,-2.3743301178992495,-0.11434982092462385,0.11516677155443675,1168,1174,2342
FRSH,Freshworks Inc.,Technology,2022-12-31,2023-03-18,-3.6499734117426255,-0.07554881149105827,0.2649672250546249,1198,1145,2343
VERV,"Verve Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-1.228118702012908,-0.25590748670879926,0.5415655339805826,1128,1220,2348
AI,"C3.ai, Inc.",Technology,2023-01-31,2023-03-18,-2.094752710882558,-0.16554539420462525,0.3912118408880666,1159,1193,2352
KRTX,"Karuna Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-28.519838535000492,-0.05270350541385787,0.17047957000469655,1239,1113,2352
CHPT,"ChargePoint Holdings, Inc.",Consumer Cyclical,2023-01-31,2023-03-18,-2.986175807663411,-0.1056423581584994,0.1094218415417559,1187,1170,2357
ACVA,ACV Auctions Inc.,Consumer Cyclical,2022-12-31,2023-03-18,-17.710507880910683,-0.06010437781632697,0.23833592534992223,1235,1126,2361
KDNY,"Chinook Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-2.443961257165448,-0.14710703447862677,0.3037803780378038,1171,1191,2362
GH,"Guardant Health, Inc.",Healthcare,2022-12-31,2023-03-18,-1.7890978259973227,-0.20229347526699137,0.020973514674302075,1152,1211,2363
U,Unity Software Inc.,Technology,2022-12-31,2023-03-18,-7.1803664771095415,-0.0708556986340256,0.332909604519774,1221,1142,2363
ISEE,"IVERIC bio, Inc.",Healthcare,2022-12-31,2023-03-18,-48.246005426590294,-0.057718636110359926,0.16629834254143644,1242,1122,2364
CFLT,"Confluent, Inc.",Technology,2022-12-31,2023-03-18,-7.016378029177155,-0.076928214677746,0.12152650822669103,1219,1146,2365
RXRX,"Recursion Pharmaceuticals, Inc.",Healthcare,2022-12-31,2023-03-18,-1.8778706782957897,-0.23058196502998238,0.34318488529014846,1154,1214,2368
ALHC,"Alignment Healthcare, Inc.",Healthcare,2022-12-31,2023-03-18,-3.047192631529981,-0.13412904863410718,0.2214285714285714,1188,1185,2373
NTLA,"Intellia Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-2.5785617001159373,-0.17669938797907497,0.3560491967871486,1175,1201,2376
CRNC,Cerence Inc.,Technology,2022-12-31,2023-03-18,-2.8648410141476397,-0.165970473760125,0.7026953125,1182,1194,2376
PACB,"Pacific Biosciences of California, Inc.",Healthcare,2022-12-31,2023-03-18,-3.439044830951151,-0.12701212832647604,0.29939759036144575,1196,1182,2378
AXSM,"Axsome Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-114.70536578955091,-0.06666231473410483,0.0401498246732547,1244,1134,2378
RVMD,"Revolution Medicines, Inc.",Healthcare,2022-12-31,2023-03-18,-3.0943745419766735,-0.14154656408270933,0.349746192893401,1192,1189,2381
MDGL,"Madrigal Pharmaceuticals, Inc.",Healthcare,2022-12-31,2023-03-18,-161.43268698060942,-0.06699486438769445,0.043509836000159605,1247,1136,2383
KROS,"Keros Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-5.807700843320018,-0.10594665182548517,0.23654297792390794,1214,1171,2385
PCVX,"Vaxcyte, Inc.",Healthcare,2022-12-31,2023-03-18,-5.950343468768305,-0.1054927584054801,0.31923383878691136,1216,1169,2385
OM,"Outset Medical, Inc.",Healthcare,2022-12-31,2023-03-18,-2.766628988783584,-0.19124336820241047,0.24263862332695982,1181,1206,2387
RIVN,"Rivian Automotive, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,-1.5247820100963745,-2.853114229182497,1.1454265949269793,1142,1246,2388
OPK,"OPKO Health, Inc.",Healthcare,2022-12-31,2023-03-18,-1.8927351173404494,-0.3293579972497954,1.5308823529411764,1155,1233,2388
KYMR,"Kymera Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-5.9051401512258455,-0.11197286012834491,0.2883698453608248,1215,1173,2388
COUR,"Coursera, Inc.",Consumer Defensive,2022-12-31,2023-03-18,-3.6868317202760204,-0.14655183292542456,0.41919642857142864,1199,1190,2389
RVNC,"Revance Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-4.668529043444755,-0.12225660859516198,0.0047619047619047615,1211,1179,2390
PTON,"Peloton Interactive, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,-1.859231411862991,-0.5194428909524424,0.00882936507936508,1153,1239,2392
RARE,Ultragenyx Pharmaceutical Inc.,Healthcare,2022-12-31,2023-03-18,-2.2144043352853773,-0.3132873573669071,0.13031404100700753,1162,1230,2392
DO,"Diamond Offshore Drilling, Inc.",Energy,2022-12-31,2023-03-18,-1.7354366551420954,-1.3461590234037715,0.6837920489296636,1148,1245,2393
NVTS,Navitas Semiconductor Corporation,Technology,2022-12-31,2023-03-18,-4.4045504186385145,-0.13133506478132762,0.39311424100156495,1209,1184,2393
FIS,"Fidelity National Information Services, Inc.",Technology,2022-12-31,2023-03-18,-2.2188235294117646,-0.3274010667768574,0.8918280402788537,1163,1232,2395
APLS,"Apellis Pharmaceuticals, Inc.",Healthcare,2022-12-31,2023-03-18,-20.203610603290677,-0.09132103689217433,0.0243414788955887,1236,1159,2395
IAC,IAC Inc.,Communication Services,2022-12-31,2023-03-18,-2.619375376886281,-0.250537577144437,1.334326269492203,1177,1219,2396
SUMO,"Sumo Logic, Inc.",Technology,2023-01-31,2023-03-18,-15.472821945643892,-0.09670623084707353,0.257996632996633,1234,1162,2396
DNLI,Denali Therapeutics Inc.,Healthcare,2022-12-31,2023-03-18,-4.163436866156741,-0.1515524285633541,0.32863266180882983,1208,1192,2400
UDMY,"Udemy, Inc.",Consumer Defensive,2022-12-31,2023-03-18,-5.954472057028081,-0.13568233999944315,0.26321709786276715,1217,1186,2403
REPL,"Replimune Group, Inc.",Healthcare,2022-12-31,2023-03-18,-2.7132006147215204,-0.2672256756557387,0.5363265306122449,1180,1224,2404
COIN,"Coinbase Global, Inc.",Technology,2022-12-31,2023-03-18,-4.633465428244436,-0.1672991814385199,0.31511069618564946,1210,1196,2406
DCPH,"Deciphera Pharmaceuticals, Inc.",Healthcare,2022-12-31,2023-03-18,-3.9304351567037363,-0.19162617545305294,0.31359404096834265,1204,1207,2411
INSM,Insmed Incorporated,Healthcare,2022-12-31,2023-03-18,-4.153019744483159,-0.18543385079258953,0.03719862227324914,1207,1205,2412
LYFT,"Lyft, Inc.",Technology,2022-12-31,2023-03-18,-2.9374209777560036,-0.29714657235673053,0.10437375745526839,1184,1229,2413
ZETA,Zeta Global Holdings Corp.,Technology,2022-12-31,2023-03-18,-20.45231505722193,-0.12311349895095504,0.06263959390862944,1237,1180,2417
IMVT,"Immunovant, Inc.",Healthcare,2022-12-31,2023-03-18,-63.200264375413084,-0.1190853628419744,0.2069677419354839,1243,1178,2421
BIO-B,"Bio-Rad Laboratories, Inc.",Healthcare,2022-12-31,2022-11-28,-3.080052225766868,-0.3486289692593706,0.802864132852271,1190,1234,2424
BPMC,Blueprint Medicines Corporation,Healthcare,2022-12-31,2023-03-18,-3.7686709482009144,-0.26140564254524123,0.1903748059436682,1201,1223,2424
TVTX,"Travere Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-7.740096282118206,-0.18470385605158052,0.0314622641509434,1223,1203,2426
DKNG,DraftKings Inc.,Consumer Cyclical,2022-12-31,2023-03-18,-11.601049788200626,-0.17097973099097907,0.1642977056519306,1229,1198,2427
BIO,"Bio-Rad Laboratories, Inc.",Healthcare,2022-12-31,2023-03-18,-3.080052225766868,-0.40455491421238393,0.6914401855832464,1190,1238,2428
DNA,"Ginkgo Bioworks Holdings, Inc.",Healthcare,2022-12-31,2023-03-18,-2.9646250707512563,-1.1332014207667205,0.7171875,1185,1244,2429
RLAY,"Relay Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-3.9032938341032337,-0.2895785673387769,0.4975269499048827,1203,1227,2430
ME,23andMe Holding Co.,Healthcare,2022-12-31,2023-03-18,-3.276741764961541,-0.4002441235938782,0.7174672489082969,1195,1236,2431
AUR,"Aurora Innovation, Inc.",Technology,2022-12-31,2023-03-18,-3.049586776859504,-1.0420285056527308,1.2142857142857142,1189,1243,2432
DAWN,"Day One Biopharmaceuticals, Inc.",Healthcare,2022-12-31,2023-03-18,-130.70195729537366,-0.14144829793144587,0.2501383508577753,1245,1188,2433
RNA,"Avidity Biosciences, Inc.",Healthcare,2022-12-31,2023-03-18,-11.92038110467053,-0.19735835152089864,0.40399804973183806,1230,1208,2438
AGIO,"Agios Pharmaceuticals, Inc.",Healthcare,2022-12-31,2023-03-18,-3.822468289136266,-0.6188129914491458,0.8598452278589853,1202,1240,2442
SWTX,"SpringWorks Therapeutics, Inc.",Healthcare,2022-12-31,2023-03-18,-14.967683447098976,-0.2123668808449241,0.3091284877712711,1233,1213,2446
SWI,SolarWinds Corporation,Technology,2022-12-31,2023-03-18,-7.337096845945104,-0.2932604157413519,0.9710677382319173,1222,1228,2450
MQ,"Marqeta, Inc.",Technology,2022-12-31,2023-03-18,-10.570205048113255,-0.2867134206544386,0.6785536159600998,1228,1226,2454
RYTM,"Rhythm Pharmaceuticals, Inc.",Healthcare,2022-12-31,2023-03-18,-43.29756337681516,-0.24817453366498737,0.26020066889632104,1241,1218,2459
SPCE,"Virgin Galactic Holdings, Inc.",Industrials,2022-12-31,2023-03-18,-9.08390174810839,-0.6379556269653733,0.41923076923076924,1226,1241,2467
ARVN,"Arvinas, Inc.",Healthcare,2022-12-31,2023-03-18,-13.428571428571429,-0.40239635468530743,0.3545242070116862,1231,1237,2468
