ticker,sector,country,longName,currency,marketCap,regularMarketPrice,regularMarketTime,bookValue,asOfDate,EBIT,TotalAssets,TotalDebt,LongTermDebtAndCapitalLeaseObligation,CurrentAssets,CurrentLiabilities,NetPPE,CashCashEquivalentsAndShortTermInvestments,MinorityInterest,PreferredStock
4569.TW,Industrials,Taiwan,六方科-KY,TWD,2861299968,92.3,2023-12-15 13:20:14,{},2023-09-30,129297000.0,2838554000.0,,,1773159000.0,139013000.0,1041902000.0,1165138000.0,,
4571.TW,Industrials,Cayman Islands,鈞興-KY,TWD,4282800640,80.3,2023-12-15 13:30:36,49.865,2023-09-30,345912000.0,3575542000.0,109754000.0,16087000.0,2407038000.0,868696000.0,1153302000.0,824817000.0,,
4572.TW,Industrials,Taiwan,駐龍,TWD,6669000192,171.0,2023-12-15 13:30:38,45.412,2023-09-30,289641000.0,2301272000.0,201052000.0,194960000.0,1579337000.0,183477000.0,623416000.0,897658000.0,,
4576.TW,Industrials,Taiwan,大銀微系統,TWD,7954852864,66.4,2023-12-15 13:30:16,31.537,2023-09-30,131921000.0,5944346000.0,963980000.0,631298000.0,2184096000.0,1215198000.0,3425040000.0,572325000.0,235567000.0,
4577.TWO,Industrials,Taiwan,達航科技,TWD,1167027456,23.75,2023-12-15 13:33:00,25.856,2023-09-30,1368000.0,2354822000.0,895204000.0,181864000.0,893546000.0,924171000.0,1350384000.0,176885000.0,,
4580.TWO,Industrials,Taiwan,捷流閥業,TWD,3981185280,92.3,2023-12-15 13:30:12,48.612,2023-09-30,460628000.0,3504257000.0,685119000.0,469132000.0,2204010000.0,699491000.0,1141540000.0,888164000.0,,
4581.TW,Consumer Cyclical,Cayman Islands,光隆精密-KY,TWD,2291572224,67.6,2023-12-15 13:30:27,30.579,2023-09-30,241107000.0,1708442000.0,278164000.0,205681000.0,991971000.0,464168000.0,550035000.0,450034000.0,1926000.0,
4583.TW,Industrials,Taiwan,台灣精銳,TWD,17477365760,218.0,2023-12-15 13:30:22,121.456,2023-09-30,1241872000.0,10761638000.0,582046000.0,550156000.0,6369848000.0,438207000.0,4120102000.0,4460329000.0,,
4584.TWO,Industrials,Taiwan,君帆,TWD,1411223936,50.8,2023-12-15 13:30:12,31.34,2023-09-30,115675000.0,1830852000.0,519175000.0,254758000.0,1114122000.0,575144000.0,695345000.0,439048000.0,,
4609.TWO,Technology,Taiwan,唐鋒,TWD,280009312,5.84,2023-12-15 12:10:37,3.722,2023-09-30,-33725000.0,675366000.0,270856000.0,129952000.0,404498000.0,226125000.0,218811000.0,352298000.0,,
4702.TWO,Basic Materials,Taiwan,中美實,TWD,1013346112,13.9,2023-12-15 13:30:12,16.758,2023-09-30,68980000.0,1532095000.0,268205000.0,,682106000.0,300411000.0,77043000.0,462821000.0,,
4706.TWO,Basic Materials,Taiwan,大恭,TWD,2193082624,27.75,2023-12-15 13:30:11,17.929,2023-09-30,-13369000.0,1596583000.0,33319000.0,,1403840000.0,138101000.0,170381000.0,566840000.0,845000.0,
4707.TWO,Basic Materials,Taiwan,磐亞,TWD,4814252544,12.7,2023-12-15 13:30:11,15.204,2023-09-30,415039000.0,8093922000.0,2067294000.0,59157000.0,867302000.0,2217905000.0,841891000.0,563268000.0,,
4711.TWO,Basic Materials,Taiwan,永純,TWD,995212736,16.3,2023-12-15 13:30:11,17.221,2023-09-30,13181000.0,1284067000.0,102464000.0,19071000.0,857223000.0,151773000.0,392527000.0,467038000.0,,
4712.TWO,Consumer Defensive,Taiwan,南璋,TWD,196017280,2.66,2023-12-15 13:30:11,0.707,2023-09-30,-42090000.0,65380000.0,1975000.0,597000.0,51246000.0,6184000.0,8881000.0,40967000.0,,
4714.TWO,Basic Materials,Taiwan,永捷,TWD,1848016640,13.45,2023-12-15 13:30:11,10.712,2023-09-30,-7690000.0,6112446000.0,1944793000.0,377645000.0,3514765000.0,1915931000.0,1507256000.0,1159120000.0,2276139000.0,
4716.TWO,Basic Materials,Taiwan,大立,TWD,1072769408,12.85,2023-12-15 13:30:10,12.345,2023-09-30,-38119000.0,1697443000.0,493723000.0,100228000.0,1133883000.0,532489000.0,472672000.0,701226000.0,8517000.0,
4720.TW,Basic Materials,Taiwan,德淵,TWD,1618609280,15.6,2023-12-15 13:30:36,13.337,2023-09-30,96127000.0,3213887000.0,1001313000.0,357400000.0,1924999000.0,1237231000.0,1106950000.0,570199000.0,131812000.0,
4721.TWO,Basic Materials,Taiwan,美琪瑪,TWD,6741241344,89.9,2023-12-15 13:30:10,14.909,2023-09-30,-35697000.0,1825245000.0,577538000.0,35000000.0,1348246000.0,666835000.0,406290000.0,275883000.0,,
4722.TW,Basic Materials,Taiwan,國精化,TWD,3665329920,36.65,2023-12-15 13:30:26,27.578,2023-09-30,156308000.0,4502722000.0,1212498000.0,791045000.0,2009696000.0,799543000.0,2122189000.0,209709000.0,,
4726.TWO,Healthcare,Taiwan,永昕,TWD,7269999104,35.3,2023-12-15 13:30:09,12.634,2023-09-30,-695278000.0,3844145000.0,767945000.0,607683000.0,1343740000.0,636943000.0,2153398000.0,837933000.0,,
4728.TWO,Healthcare,Taiwan,雙美,TWD,11246609408,206.5,2023-12-15 13:30:09,19.704,2023-09-30,780728000.0,1951388000.0,170285000.0,141220000.0,917884000.0,457313000.0,903005000.0,805427000.0,0.0,
4729.TWO,Technology,Taiwan,熒茂,TWD,1216526976,15.6,2023-12-15 13:30:09,14.686,2023-09-30,89652000.0,3339440000.0,1637985000.0,421962000.0,1917675000.0,1465836000.0,650083000.0,530612000.0,277335000.0,
4735.TWO,Healthcare,Taiwan,豪展,TWD,1353099136,36.8,2023-12-15 13:30:09,24.43,2023-09-30,89264000.0,1338836000.0,109364000.0,1165000.0,859507000.0,423036000.0,385248000.0,558593000.0,0.0,
4736.TWO,Healthcare,Taiwan,泰博,TWD,15497397248,162.5,2023-12-15 13:30:09,87.4,2023-09-30,1683960000.0,12276414000.0,1097473000.0,256313000.0,7502858000.0,2905635000.0,3050660000.0,4890743000.0,325393000.0,
4737.TW,Healthcare,Taiwan,華廣,TWD,4525785600,74.5,2023-12-15 13:30:25,32.133,2023-09-30,59600000.0,5081580000.0,2659112000.0,1763181000.0,1515163000.0,1356519000.0,2801882000.0,373928000.0,7304000.0,
4739.TW,Basic Materials,Taiwan,康普,TWD,9349518336,79.5,2023-12-15 13:30:29,46.55,2023-09-30,74181000.0,9918660000.0,2691200000.0,1546609000.0,5039434000.0,1599237000.0,4568194000.0,2544373000.0,931075000.0,
4741.TWO,Basic Materials,Taiwan,泓瀚,TWD,1169175168,35.6,2023-12-15 13:30:08,27.377,2023-09-30,56971000.0,1084657000.0,41663000.0,123000.0,497985000.0,158348000.0,583642000.0,298857000.0,11449000.0,
4743.TWO,Healthcare,Taiwan,合一,TWD,88935309312,196.5,2023-12-15 13:30:08,31.364,2023-09-30,-1464206000.0,15286467000.0,252573000.0,243276000.0,8238078000.0,142045000.0,1021080000.0,7980134000.0,459871000.0,
4744.TWO,Industrials,Taiwan,皇將,TWD,1490244480,27.15,2023-12-15 13:30:08,20.646,2023-09-30,3691000.0,2323843000.0,657376000.0,298946000.0,1471786000.0,775476000.0,585143000.0,733928000.0,87702000.0,
4745.TWO,Healthcare,China,合富-KY,TWD,1967229952,25.4,2023-12-15 13:30:07,35.89,2023-09-30,364188000.0,7143940000.0,1122800000.0,27132000.0,6373191000.0,1982250000.0,349131000.0,1455330000.0,2340599000.0,
4746.TW,Healthcare,Taiwan,台耀,TWD,11893318656,98.9,2023-12-15 13:33:00,61.337,2023-09-30,316948000.0,13300438000.0,3931970000.0,2026642000.0,5040220000.0,3089762000.0,6061891000.0,2224167000.0,694462000.0,
4747.TWO,Healthcare,Taiwan,強生,TWD,3465645312,86.6,2023-12-15 13:30:07,30.241,2023-09-30,105806000.0,1956245000.0,222423000.0,162423000.0,1327072000.0,198911000.0,597342000.0,1063019000.0,,
4754.TWO,Basic Materials,Taiwan,國碳科,TWD,1317319168,43.5,2023-12-15 13:30:07,14.887,2023-06-30,88042000.0,808785000.0,186917000.0,166669000.0,430975000.0,176472000.0,361482000.0,110568000.0,,
4755.TW,Basic Materials,Taiwan,三福化,TWD,12588250112,125.0,2023-12-15 13:30:06,42.891,2023-09-30,538580000.0,7534715000.0,1879741000.0,300447000.0,3179272000.0,2867871000.0,3532656000.0,580366000.0,31146000.0,
4760.TWO,Technology,Taiwan,勤凱,TWD,2020167936,67.7,2023-12-15 13:30:07,24.893,2023-09-30,130899000.0,1203059000.0,247676000.0,0.0,881237000.0,405713000.0,203156000.0,108115000.0,,
4763.TW,Basic Materials,Cayman Islands,材料-KY,TWD,66994475008,787.0,2023-12-15 13:30:26,99.052,2023-09-30,4297001000.0,11404248000.0,32135000.0,0.0,9285692000.0,2807076000.0,1922489000.0,7881397000.0,191843000.0,
4764.TW,Basic Materials,Taiwan,雙鍵,TWD,3477282304,40.65,2023-12-15 13:30:39,26.051,2023-09-30,-20506000.0,4666766000.0,2069419000.0,772046000.0,2265290000.0,1642321000.0,2140853000.0,1208402000.0,4878000.0,
4766.TW,Basic Materials,Taiwan,南寶,TWD,34603589632,287.0,2023-12-15 13:30:32,102.912,2023-09-30,3055354000.0,23600025000.0,3705340000.0,1589098000.0,13199826000.0,6575029000.0,7205318000.0,4737759000.0,1359335000.0,
4767.TWO,Basic Materials,Taiwan,誠泰科技,TWD,897033728,28.35,2023-12-15 13:07:44,28.154,2023-09-30,88034000.0,1397064000.0,246860000.0,210015000.0,1051177000.0,248496000.0,317726000.0,461094000.0,-90000.0,
4768.TWO,Basic Materials,Taiwan,晶呈科技,TWD,7753113088,194.0,2023-12-15 13:30:06,27.396,2023-09-30,226883000.0,2037207000.0,672810000.0,50380000.0,750436000.0,715163000.0,894012000.0,347552000.0,178914000.0,
4770.TW,Basic Materials,Taiwan,上品,TWD,26698496000,335.0,2023-12-15 13:30:23,89.234,2023-09-30,2206648000.0,9702963000.0,525677000.0,455931000.0,7821032000.0,2039520000.0,1813388000.0,3149804000.0,,
4804.TWO,Consumer Cyclical,Cayman Islands,大略-KY,TWD,189554640,4.18,2023-12-15 13:30:06,3.37,2023-09-30,-209178000.0,677185000.0,408392000.0,299052000.0,150307000.0,204871000.0,488366000.0,22452000.0,0.0,
4806.TWO,Communication Services,Taiwan,昇華,TWD,3158325248,15.8,2023-12-15 13:02:06,1.465,2023-09-30,-130023000.0,420372000.0,131380000.0,119656000.0,161508000.0,189644000.0,204437000.0,92152000.0,2365000.0,
4807.TW,Consumer Cyclical,Cayman Islands,日成-KY,TWD,656571584,17.1,2023-12-15 13:30:33,19.632,2023-09-30,-177733000.0,1359811000.0,350516000.0,261000.0,957363000.0,462528000.0,356644000.0,253691000.0,78968000.0,
4903.TWO,Technology,Taiwan,聯光通,TWD,1763681536,16.95,2023-12-15 13:30:06,8.911,2023-09-30,-20484000.0,1254361000.0,111152000.0,18746000.0,1094966000.0,267653000.0,101678000.0,646002000.0,47973000.0,
4904.TW,Communication Services,Taiwan,遠傳,TWD,284274753536,79.7,2023-12-15 13:30:35,18.702,2023-09-30,14247268000.0,165426464000.0,62788016000.0,47334094000.0,27100404000.0,37602199000.0,46474742000.0,6355104000.0,976733000.0,
4905.TWO,Technology,Taiwan,台聯電,TWD,2343677952,80.1,2023-12-15 13:30:05,93.286,2023-09-30,187386000.0,3546243000.0,614476000.0,150000.0,1671518000.0,693218000.0,96556000.0,1532622000.0,49146000.0,
4906.TW,Technology,Taiwan,正文,TWD,14423094272,36.2,2023-12-15 13:30:13,31.961,2023-09-30,1363551000.0,23514516000.0,1722921000.0,1381110000.0,14835308000.0,8292125000.0,3999909000.0,2562014000.0,387963000.0,
4907.TWO,Real Estate,Taiwan,富宇,TWD,4625416192,39.15,2023-12-15 13:30:05,14.169,2023-09-30,34865000.0,11447339000.0,6069514000.0,3225310000.0,11344946000.0,6502628000.0,448000.0,712834000.0,,
4908.TWO,Technology,Taiwan,前鼎,TWD,7289814528,93.2,2023-12-15 13:30:05,20.624,2023-09-30,229031000.0,1823571000.0,662000.0,420000.0,1474932000.0,208719000.0,312162000.0,1013665000.0,,
4909.TWO,Technology,Taiwan,新復興,TWD,3136795136,33.6,2023-12-15 13:30:05,25.147,2023-09-30,-44010000.0,2632849000.0,36249000.0,,2207046000.0,183579000.0,289937000.0,1878751000.0,,
4911.TWO,Healthcare,Taiwan,德英,TWD,3155921920,56.7,2023-12-15 13:30:04,12.982,2023-09-30,70667000.0,782303000.0,7816000.0,,248314000.0,37484000.0,375478000.0,214248000.0,,
4912.TW,Industrials,Taiwan,聯德控股-KY,TWD,5211773440,83.8,2023-12-15 13:30:28,55.786,2023-09-30,314307000.0,7824345000.0,2396981000.0,201957000.0,4566104000.0,3581078000.0,2058674000.0,1933512000.0,109147000.0,
4915.TW,Technology,Taiwan,Primax Electronics Ltd.,TWD,31628023808,68.3,2023-09-08 13:30:14,36.844,2023-09-30,3640574000.0,48777532000.0,4568129000.0,2460429000.0,34913297000.0,25596111000.0,9703323000.0,10673541000.0,2144161000.0,
4916.TW,Technology,Taiwan,事欣科,TWD,3455619328,35.2,2023-12-15 13:30:09,21.663,2023-09-30,297042000.0,3730985000.0,1090392000.0,743261000.0,2200988000.0,860189000.0,343340000.0,246043000.0,,
4919.TW,Technology,Taiwan,新唐,TWD,59186864128,141.0,2023-12-15 13:30:24,36.476,2023-09-30,2861432000.0,32766594000.0,2852726000.0,1268867000.0,20214169000.0,9410110000.0,6062473000.0,6373869000.0,,
4923.TWO,Technology,Taiwan,力士,TWD,1667040000,50.0,2023-12-15 13:30:03,22.097,2023-09-30,24429000.0,884768000.0,15365000.0,5937000.0,714263000.0,125039000.0,40139000.0,259952000.0,,
4924.TWO,Technology,Taiwan,欣厚-KY,TWD,444114560,11.95,2023-12-15 13:30:03,9.652,2023-09-30,-14267000.0,759572000.0,244863000.0,127732000.0,257090000.0,271393000.0,425014000.0,36031000.0,,
4927.TW,Technology,Cayman Islands,泰鼎-KY,TWD,9648849920,50.8,2023-12-15 13:30:06,37.271,2023-09-30,-139302000.0,18550406000.0,8380002000.0,3709914000.0,6641493000.0,7603595000.0,11664118000.0,717029000.0,31503000.0,
4930.TW,Consumer Cyclical,Taiwan,燦星網,TWD,2496000000,31.2,2023-12-15 13:30:16,41.017,2023-09-30,914725000.0,11924108000.0,1893951000.0,1689217000.0,9331982000.0,2959833000.0,1996128000.0,7093526000.0,2973456000.0,
4931.TWO,Industrials,Taiwan,新盛力,TWD,2028235648,31.45,2023-12-15 13:30:03,15.607,2023-09-30,85162000.0,1312914000.0,13964000.0,10235000.0,1120590000.0,293859000.0,117522000.0,382634000.0,,
4933.TWO,Technology,Taiwan,友輝,TWD,4616330240,57.5,2023-12-15 13:30:03,39.714,2023-09-30,330382000.0,4329012000.0,332705000.0,306041000.0,3423640000.0,671961000.0,654233000.0,2499483000.0,,
4934.TW,Technology,Taiwan,太極,TWD,6120000000,27.2,2023-12-15 13:30:18,10.649,2023-09-30,221426000.0,3321573000.0,225105000.0,130556000.0,1704978000.0,476697000.0,1098383000.0,1002616000.0,232380000.0,
4935.TW,Technology,Taiwan,茂林-KY,TWD,6791132672,52.7,2023-12-15 13:30:17,63.697,2023-09-30,561911000.0,10505540000.0,748951000.0,637139000.0,6614359000.0,1582972000.0,3441297000.0,4432088000.0,,
4938.TW,Technology,Taiwan,和碩,TWD,225157021696,84.5,2023-12-15 13:30:18,71.908,2023-09-30,28246261000.0,611074972000.0,105989108000.0,42229137000.0,464653601000.0,330479145000.0,106836344000.0,112264610000.0,32267297000.0,
4939.TWO,Technology,Taiwan,亞電,TWD,2140779520,21.8,2023-12-15 13:30:03,15.921,2023-09-30,72803000.0,2862100000.0,760354000.0,103251000.0,1710283000.0,920878000.0,949979000.0,398260000.0,,
4942.TW,Technology,Taiwan,嘉彰,TWD,6264192000,44.0,2023-12-15 13:30:35,57.576,2023-09-30,910793000.0,10946997000.0,176357000.0,4495000.0,7297824000.0,2018995000.0,3109203000.0,3737486000.0,5614000.0,
4943.TW,Technology,Taiwan,康控-KY,TWD,1309924992,15.1,2023-12-15 13:00:18,0.303,2023-09-30,-1418549000.0,2690827000.0,1022033000.0,174604000.0,1006739000.0,2095621000.0,1601047000.0,57180000.0,-10018000.0,
4944.TWO,Technology,Taiwan,兆遠,TWD,508501088,11.6,2023-10-25 13:30:01,5.821,2023-06-30,142989000.0,662493000.0,355015000.0,175555000.0,224544000.0,230765000.0,287839000.0,190808000.0,0.0,
4945.TWO,Technology,Taiwan,陞達科技,TWD,2401760000,80.0,2023-12-15 13:30:02,21.767,2023-09-30,30779000.0,723776000.0,5645000.0,438000.0,675143000.0,61739000.0,11341000.0,436318000.0,,
4946.TWO,Communication Services,Taiwan,辣椒,TWD,481632640,57.5,2023-12-15 13:21:31,5.049,2023-09-30,-94855000.0,166214000.0,69182000.0,9137000.0,119503000.0,100540000.0,12909000.0,90244000.0,-3280000.0,
4950.TWO,Consumer Cyclical,Taiwan,牧東,TWD,311421600,6.66,2023-11-16 13:30:40,3.258,2023-06-30,-176509000.0,199710000.0,9045000.0,3634000.0,110794000.0,25782000.0,40601000.0,37393000.0,0.0,
4951.TWO,Technology,Taiwan,精拓科,TWD,2424507904,71.0,2023-12-15 13:30:02,22.699,2023-09-30,104642000.0,899008000.0,5949000.0,3663000.0,630643000.0,73668000.0,115098000.0,470473000.0,5385000.0,
4952.TW,Technology,Taiwan,凌通,TWD,6148104192,56.5,2023-12-15 13:30:12,19.389,2023-09-30,204432000.0,2795899000.0,34581000.0,32626000.0,1911956000.0,511925000.0,490480000.0,829789000.0,,
4953.TWO,Technology,Taiwan,Wistron Information Technology and Services Corporation,TWD,8789795840,121.5,2023-09-08 13:30:01,47.198,2023-09-30,653536000.0,4787110000.0,90640000.0,13385000.0,3936208000.0,1262948000.0,777844000.0,988214000.0,,
4956.TW,Technology,Taiwan,光鋐,TWD,1661752320,16.55,2023-12-15 13:30:29,17.908,2023-09-30,-150050000.0,2851496000.0,837847000.0,609571000.0,1381267000.0,433323000.0,1409209000.0,348733000.0,,
4958.TW,Technology,Cayman Islands,臻鼎-KY,TWD,100637818880,106.5,2023-12-15 13:30:40,101.196,2023-09-30,13592418000.0,247799804000.0,52000439000.0,18518682000.0,117300348000.0,83303287000.0,116535201000.0,59711387000.0,38845239000.0,
4960.TW,Technology,Taiwan,誠美材,TWD,7498086400,13.1,2023-12-15 13:30:19,16.51,2023-09-30,-391909000.0,14481398000.0,3225961000.0,951533000.0,9860040000.0,3906192000.0,4165032000.0,4064128000.0,,
4961.TW,Technology,Taiwan,天鈺,TWD,30979840000,256.0,2023-12-15 13:30:25,139.123,2023-09-30,2454320000.0,24576699000.0,80957000.0,48575000.0,17559121000.0,3589103000.0,1153734000.0,12378398000.0,3875903000.0,
4966.TWO,Technology,Cayman Islands,譜瑞-KY,TWD,92683902976,1165.0,2023-12-15 13:30:02,254.539,2023-09-30,1796974000.0,23288857000.0,148874000.0,50828000.0,14058951000.0,2987599000.0,594444000.0,7748801000.0,,
4967.TW,Technology,Taiwan,十銓,TWD,6194157056,88.3,2023-12-15 13:30:19,28.698,2023-09-30,151064000.0,9121128000.0,2178980000.0,223329000.0,8670205000.0,6878878000.0,369163000.0,978402000.0,,
4968.TW,Technology,Taiwan,立積,TWD,15528676352,172.0,2023-12-15 13:30:34,24.948,2023-09-30,-327687000.0,3220508000.0,321737000.0,43280000.0,2718445000.0,927553000.0,279950000.0,901856000.0,,
4971.TWO,Technology,United States,IET-KY,TWD,2291749120,62.3,2023-12-15 13:30:01,48.189,2023-09-30,28334000.0,1919196000.0,3560000.0,2666000.0,626226000.0,143220000.0,1263519000.0,202005000.0,656000.0,
4972.TWO,Consumer Cyclical,Taiwan,Tons Lightology Inc.,TWD,1093257984,28.4,2023-09-08 13:21:30,27.513,2023-09-30,6772000.0,1222018000.0,15751000.0,8410000.0,921386000.0,130078000.0,245015000.0,676150000.0,,
4973.TWO,Technology,Taiwan,廣穎,TWD,2300691200,36.4,2023-12-15 13:30:01,31.9,2023-09-30,202098000.0,3206749000.0,499011000.0,16697000.0,1942270000.0,924749000.0,282657000.0,321660000.0,,
4974.TWO,Technology,Taiwan,亞泰,TWD,4843000320,66.8,2023-12-15 13:30:40,42.288,2023-09-30,576683000.0,4072166000.0,36551000.0,20842000.0,3768770000.0,901273000.0,294126000.0,2598421000.0,,
4976.TW,Technology,Taiwan,佳凌,TWD,5977385472,42.9,2023-12-15 13:30:36,18.961,2023-09-30,-249428000.0,3256150000.0,437286000.0,291522000.0,2044590000.0,315253000.0,1045526000.0,1337641000.0,,
4977.TW,Technology,Cayman Islands,眾達-KY,TWD,6214725120,77.5,2023-12-15 13:30:25,49.094,2023-09-30,581437000.0,5039765000.0,455427000.0,129592000.0,2832368000.0,897913000.0,542039000.0,2372623000.0,61989000.0,
4979.TWO,Technology,Taiwan,LuxNet Corporation,TWD,22233120768,168.0,2023-09-08 13:30:39,13.137,2023-09-30,383764000.0,2326216000.0,220000000.0,220000000.0,1473919000.0,367688000.0,676638000.0,790682000.0,,
4987.TWO,Technology,Taiwan,科誠,TWD,1925431296,60.4,2023-12-15 13:30:40,31.847,2023-09-30,206542000.0,1342806000.0,26126000.0,15725000.0,854724000.0,186938000.0,436004000.0,197843000.0,,
4989.TW,Basic Materials,Taiwan,榮科,TWD,3554620672,25.8,2023-12-15 13:30:16,16.359,2023-09-30,-95066000.0,2865685000.0,174800000.0,114776000.0,2227128000.0,490799000.0,548651000.0,447181000.0,,
4991.TWO,Technology,Cayman Islands,環宇-KY,TWD,3655646464,32.85,2023-12-15 13:30:40,28.162,2023-09-30,-1167264000.0,4016037000.0,395954000.0,320148000.0,910181000.0,493044000.0,817304000.0,231216000.0,,
4994.TW,Communication Services,Taiwan,傳奇,TWD,4195430912,63.2,2023-12-15 13:30:19,14.095,2023-09-30,153597000.0,1609786000.0,84386000.0,40800000.0,1395192000.0,402017000.0,73463000.0,1145436000.0,,
4995.TWO,Technology,Taiwan,晶達,TWD,1980460672,47.1,2023-12-15 13:30:40,21.426,2023-09-30,190548000.0,1706917000.0,465280000.0,397323000.0,711840000.0,406274000.0,767032000.0,251854000.0,,
4999.TW,Industrials,Taiwan,鑫禾,TWD,2598686976,35.3,2023-12-15 13:30:26,46.712,2023-09-30,44467000.0,4096467000.0,156536000.0,50320000.0,2837786000.0,516525000.0,1032746000.0,1773560000.0,,
5007.TW,Industrials,Taiwan,三星,TWD,16398663680,55.6,2023-12-15 13:30:22,22.743,2023-09-30,1285959000.0,8370281000.0,2487000.0,,5236050000.0,959116000.0,2915066000.0,1978949000.0,344303000.0,
5009.TWO,Basic Materials,Taiwan,榮剛,TWD,26668965888,51.5,2023-12-15 13:30:39,24.954,2023-09-30,3027304000.0,29803133000.0,12682536000.0,11399170000.0,16650993000.0,3325644000.0,11872347000.0,6320343000.0,535392000.0,
5011.TWO,Industrials,Taiwan,久陽,TWD,2621545984,26.2,2023-12-15 13:30:39,22.164,2023-09-30,52346000.0,4340563000.0,1194503000.0,845324000.0,2353001000.0,951388000.0,1303843000.0,1328788000.0,268537000.0,
5013.TWO,Industrials,Taiwan,強新,TWD,4662889472,34.95,2023-12-15 12:15:34,25.802,2023-09-30,651446000.0,8612065000.0,3150127000.0,1418463000.0,5336892000.0,2206313000.0,3253836000.0,1139143000.0,1185652000.0,
5014.TWO,Basic Materials,Taiwan,建錩,TWD,2779994880,15.0,2023-12-15 13:30:38,15.952,2023-09-30,307834000.0,9930597000.0,6182852000.0,1291656000.0,6331402000.0,5360583000.0,2712179000.0,2428913000.0,39337000.0,
5015.TWO,Industrials,Taiwan,華祺,TWD,2716636160,44.8,2023-12-15 13:30:38,22.301,2023-09-30,246065000.0,2559722000.0,905749000.0,349000.0,1959549000.0,1122091000.0,392001000.0,1117449000.0,0.0,
5016.TWO,Basic Materials,Taiwan,松和,TWD,1441521920,29.05,2023-12-15 13:30:38,28.761,2023-09-30,97646000.0,2654804000.0,949484000.0,531058000.0,1647360000.0,511534000.0,907258000.0,447346000.0,10674000.0,
5201.TWO,Technology,Taiwan,凱衛,TWD,987722112,32.2,2023-12-15 13:30:38,13.275,2023-09-30,84438000.0,565476000.0,50133000.0,40514000.0,493687000.0,104084000.0,56796000.0,451584000.0,,
5202.TWO,Technology,Taiwan,力新,TWD,1465596416,16.45,2023-12-15 13:30:38,10.963,2023-09-30,2920000.0,1043702000.0,12850000.0,2036000.0,838323000.0,52702000.0,71419000.0,795899000.0,4000.0,
5203.TW,Technology,Taiwan,訊連,TWD,7412654080,93.9,2023-12-15 13:30:31,61.002,2023-09-30,224612000.0,6102644000.0,9862000.0,5054000.0,2221441000.0,820982000.0,438592000.0,2079149000.0,,
